Titre,Annee_de_sortie,Duree,Genre,Realisateur,Note,Nombre_de_votants,Acteurs,Affiche,Recettes
Ghayal,1990,163,"['Action', 'Crime', 'Drama']",Rajkumar Santoshi,7.7,4974.0,Sunny Deol,/4LpT0OsORcPdrtHnolxRqtU3eo9.jpg,19000000.0
Ghayal,1990,163,"['Action', 'Crime', 'Drama']",Rajkumar Santoshi,7.7,4974.0,Amrish Puri,/4LpT0OsORcPdrtHnolxRqtU3eo9.jpg,19000000.0
Ghayal,1990,163,"['Action', 'Crime', 'Drama']",Rajkumar Santoshi,7.7,4974.0,Meenakshi Sheshadri,/4LpT0OsORcPdrtHnolxRqtU3eo9.jpg,19000000.0
Ghayal,1990,163,"['Action', 'Crime', 'Drama']",Rajkumar Santoshi,7.7,4974.0,Moushumi Chatterjee,/4LpT0OsORcPdrtHnolxRqtU3eo9.jpg,19000000.0
The Godfather Part III,1990,162,"['Crime', 'Drama']",Francis Ford Coppola,7.6,416368.0,Al Pacino,/lm3pQ2QoQ16pextRsmnUbG2onES.jpg,136766062.0
The Godfather Part III,1990,162,"['Crime', 'Drama']",Francis Ford Coppola,7.6,416368.0,Diane Keaton,/lm3pQ2QoQ16pextRsmnUbG2onES.jpg,136766062.0
The Godfather Part III,1990,162,"['Crime', 'Drama']",Francis Ford Coppola,7.6,416368.0,Andy Garcia,/lm3pQ2QoQ16pextRsmnUbG2onES.jpg,136766062.0
The Godfather Part III,1990,162,"['Crime', 'Drama']",Francis Ford Coppola,7.6,416368.0,Talia Shire,/lm3pQ2QoQ16pextRsmnUbG2onES.jpg,136766062.0
Goodfellas,1990,145,"['Biography', 'Crime', 'Drama']",Martin Scorsese,8.7,1225505.0,Robert De Niro,/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,46835000.0
Goodfellas,1990,145,"['Biography', 'Crime', 'Drama']",Martin Scorsese,8.7,1225505.0,Ray Liotta,/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,46835000.0
Goodfellas,1990,145,"['Biography', 'Crime', 'Drama']",Martin Scorsese,8.7,1225505.0,Joe Pesci,/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,46835000.0
Goodfellas,1990,145,"['Biography', 'Crime', 'Drama']",Martin Scorsese,8.7,1225505.0,Lorraine Bracco,/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,46835000.0
Home Alone,1990,103,"['Comedy', 'Family']",Chris Columbus,7.7,617513.0,Macaulay Culkin,/9wSbe4CwObACCQvaUVhWQyLR5Vz.jpg,476684675.0
Home Alone,1990,103,"['Comedy', 'Family']",Chris Columbus,7.7,617513.0,Joe Pesci,/9wSbe4CwObACCQvaUVhWQyLR5Vz.jpg,476684675.0
Home Alone,1990,103,"['Comedy', 'Family']",Chris Columbus,7.7,617513.0,Daniel Stern,/9wSbe4CwObACCQvaUVhWQyLR5Vz.jpg,476684675.0
Home Alone,1990,103,"['Comedy', 'Family']",Chris Columbus,7.7,617513.0,John Heard,/9wSbe4CwObACCQvaUVhWQyLR5Vz.jpg,476684675.0
The Hunt for Red October,1990,135,"['Action', 'Adventure', 'Thriller']",John McTiernan,7.5,210377.0,Sean Connery,/yVl7zidse4KiWtGMqHFtZCx4X3N.jpg,200512643.0
The Hunt for Red October,1990,135,"['Action', 'Adventure', 'Thriller']",John McTiernan,7.5,210377.0,Alec Baldwin,/yVl7zidse4KiWtGMqHFtZCx4X3N.jpg,200512643.0
The Hunt for Red October,1990,135,"['Action', 'Adventure', 'Thriller']",John McTiernan,7.5,210377.0,Scott Glenn,/yVl7zidse4KiWtGMqHFtZCx4X3N.jpg,200512643.0
The Hunt for Red October,1990,135,"['Action', 'Adventure', 'Thriller']",John McTiernan,7.5,210377.0,Sam Neill,/yVl7zidse4KiWtGMqHFtZCx4X3N.jpg,200512643.0
Life Is Sweet,1990,103,"['Comedy', 'Drama']",Mike Leigh,7.4,11063.0,Alison Steadman,/zdkKNQzzwyciP9vAohAPFZdujlA.jpg,1500000.0
Life Is Sweet,1990,103,"['Comedy', 'Drama']",Mike Leigh,7.4,11063.0,Jim Broadbent,/zdkKNQzzwyciP9vAohAPFZdujlA.jpg,1500000.0
Life Is Sweet,1990,103,"['Comedy', 'Drama']",Mike Leigh,7.4,11063.0,Claire Skinner,/zdkKNQzzwyciP9vAohAPFZdujlA.jpg,1500000.0
Life Is Sweet,1990,103,"['Comedy', 'Drama']",Mike Leigh,7.4,11063.0,Jane Horrocks,/zdkKNQzzwyciP9vAohAPFZdujlA.jpg,1500000.0
Metropolitan,1990,98,"['Comedy', 'Drama', 'Romance']",Whit Stillman,7.3,12071.0,Carolyn Farina,/852ZwTRj9tRxkGOT0Pu0Ep8yimk.jpg,2900000.0
Metropolitan,1990,98,"['Comedy', 'Drama', 'Romance']",Whit Stillman,7.3,12071.0,Edward Clements,/852ZwTRj9tRxkGOT0Pu0Ep8yimk.jpg,2900000.0
Metropolitan,1990,98,"['Comedy', 'Drama', 'Romance']",Whit Stillman,7.3,12071.0,Chris Eigeman,/852ZwTRj9tRxkGOT0Pu0Ep8yimk.jpg,2900000.0
Metropolitan,1990,98,"['Comedy', 'Drama', 'Romance']",Whit Stillman,7.3,12071.0,Taylor Nichols,/852ZwTRj9tRxkGOT0Pu0Ep8yimk.jpg,2900000.0
Miller's Crossing,1990,115,"['Crime', 'Drama', 'Thriller']",Non renseigné,7.7,140037.0,Gabriel Byrne,/i83gYdglRCjCRLSsmCk5nRWRmDM.jpg,5080409.0
Miller's Crossing,1990,115,"['Crime', 'Drama', 'Thriller']",Non renseigné,7.7,140037.0,Albert Finney,/i83gYdglRCjCRLSsmCk5nRWRmDM.jpg,5080409.0
Miller's Crossing,1990,115,"['Crime', 'Drama', 'Thriller']",Non renseigné,7.7,140037.0,John Turturro,/i83gYdglRCjCRLSsmCk5nRWRmDM.jpg,5080409.0
Miller's Crossing,1990,115,"['Crime', 'Drama', 'Thriller']",Non renseigné,7.7,140037.0,Marcia Gay Harden,/i83gYdglRCjCRLSsmCk5nRWRmDM.jpg,5080409.0
Misery,1990,107,"['Drama', 'Thriller']",Rob Reiner,7.8,228754.0,James Caan,/klPO5oh1LOxiPpdDXZo1ADgpKcw.jpg,61276872.0
Misery,1990,107,"['Drama', 'Thriller']",Rob Reiner,7.8,228754.0,Kathy Bates,/klPO5oh1LOxiPpdDXZo1ADgpKcw.jpg,61276872.0
Misery,1990,107,"['Drama', 'Thriller']",Rob Reiner,7.8,228754.0,Richard Farnsworth,/klPO5oh1LOxiPpdDXZo1ADgpKcw.jpg,61276872.0
Misery,1990,107,"['Drama', 'Thriller']",Rob Reiner,7.8,228754.0,Frances Sternhagen,/klPO5oh1LOxiPpdDXZo1ADgpKcw.jpg,61276872.0
Nikita,1990,117,"['Action', 'Crime', 'Drama']",Luc Besson,7.3,75231.0,Anne Parillaud,/1ulQDewUG4KKHOhpXdGKm3GdLFq.jpg,5000000.0
Nikita,1990,117,"['Action', 'Crime', 'Drama']",Luc Besson,7.3,75231.0,Marc Duret,/1ulQDewUG4KKHOhpXdGKm3GdLFq.jpg,5000000.0
Nikita,1990,117,"['Action', 'Crime', 'Drama']",Luc Besson,7.3,75231.0,Patrick Fontana,/1ulQDewUG4KKHOhpXdGKm3GdLFq.jpg,5000000.0
Nikita,1990,117,"['Action', 'Crime', 'Drama']",Luc Besson,7.3,75231.0,Alain Lathière,/1ulQDewUG4KKHOhpXdGKm3GdLFq.jpg,5000000.0
Pretty Woman,1990,119,"['Comedy', 'Romance']",Garry Marshall,7.1,346392.0,Richard Gere,/hVHUfT801LQATGd26VPzhorIYza.jpg,463406268.0
Pretty Woman,1990,119,"['Comedy', 'Romance']",Garry Marshall,7.1,346392.0,Julia Roberts,/hVHUfT801LQATGd26VPzhorIYza.jpg,463406268.0
Pretty Woman,1990,119,"['Comedy', 'Romance']",Garry Marshall,7.1,346392.0,Jason Alexander,/hVHUfT801LQATGd26VPzhorIYza.jpg,463406268.0
Pretty Woman,1990,119,"['Comedy', 'Romance']",Garry Marshall,7.1,346392.0,Laura San Giacomo,/hVHUfT801LQATGd26VPzhorIYza.jpg,463406268.0
Pump Up the Volume,1990,102,"['Comedy', 'Drama', 'Music']",Allan Moyle,7.2,30676.0,Christian Slater,/s1SyKrARJG2R7FyS4zkNdaekLAW.jpg,11500000.0
Pump Up the Volume,1990,102,"['Comedy', 'Drama', 'Music']",Allan Moyle,7.2,30676.0,Samantha Mathis,/s1SyKrARJG2R7FyS4zkNdaekLAW.jpg,11500000.0
Pump Up the Volume,1990,102,"['Comedy', 'Drama', 'Music']",Allan Moyle,7.2,30676.0,Anthony Luke Lucero,/s1SyKrARJG2R7FyS4zkNdaekLAW.jpg,11500000.0
Pump Up the Volume,1990,102,"['Comedy', 'Drama', 'Music']",Allan Moyle,7.2,30676.0,Andy Romano,/s1SyKrARJG2R7FyS4zkNdaekLAW.jpg,11500000.0
Riff-Raff,1991,95,"['Comedy', 'Drama']",Ken Loach,7.0,4796.0,Robert Carlyle,/4IMy908JxRDw9xYPuJ0OLFy0cjK.jpg,295444.0
Riff-Raff,1991,95,"['Comedy', 'Drama']",Ken Loach,7.0,4796.0,Emer McCourt,/4IMy908JxRDw9xYPuJ0OLFy0cjK.jpg,295444.0
Riff-Raff,1991,95,"['Comedy', 'Drama']",Ken Loach,7.0,4796.0,Jim R. Coleman,/4IMy908JxRDw9xYPuJ0OLFy0cjK.jpg,295444.0
Riff-Raff,1991,95,"['Comedy', 'Drama']",Ken Loach,7.0,4796.0,George Moss,/4IMy908JxRDw9xYPuJ0OLFy0cjK.jpg,295444.0
Tremors,1990,96,"['Comedy', 'Horror']",Ron Underwood,7.1,146559.0,Kevin Bacon,/cA4ggkZ3r1d5r9hOAUWC8x5ul2i.jpg,48572000.0
Tremors,1990,96,"['Comedy', 'Horror']",Ron Underwood,7.1,146559.0,Fred Ward,/cA4ggkZ3r1d5r9hOAUWC8x5ul2i.jpg,48572000.0
Tremors,1990,96,"['Comedy', 'Horror']",Ron Underwood,7.1,146559.0,Finn Carter,/cA4ggkZ3r1d5r9hOAUWC8x5ul2i.jpg,48572000.0
Tremors,1990,96,"['Comedy', 'Horror']",Ron Underwood,7.1,146559.0,Michael Gross,/cA4ggkZ3r1d5r9hOAUWC8x5ul2i.jpg,48572000.0
Wild at Heart,1990,125,"['Crime', 'Drama', 'Thriller']",David Lynch,7.2,98967.0,Nicolas Cage,/uLUFI5sJIfWrBUWB2Y1dEuyvvVy.jpg,14560247.0
Wild at Heart,1990,125,"['Crime', 'Drama', 'Thriller']",David Lynch,7.2,98967.0,Laura Dern,/uLUFI5sJIfWrBUWB2Y1dEuyvvVy.jpg,14560247.0
Wild at Heart,1990,125,"['Crime', 'Drama', 'Thriller']",David Lynch,7.2,98967.0,Willem Dafoe,/uLUFI5sJIfWrBUWB2Y1dEuyvvVy.jpg,14560247.0
Wild at Heart,1990,125,"['Crime', 'Drama', 'Thriller']",David Lynch,7.2,98967.0,J.E. Freeman,/uLUFI5sJIfWrBUWB2Y1dEuyvvVy.jpg,14560247.0
"Oh, Carmela!",1990,102,"['Comedy', 'Drama', 'War']",Carlos Saura,7.1,3224.0,Carmen Maura,/ssHee6Y2TviaJRTxQszQigS4YM5.jpg,2000000.0
"Oh, Carmela!",1990,102,"['Comedy', 'Drama', 'War']",Carlos Saura,7.1,3224.0,Andrés Pajares,/ssHee6Y2TviaJRTxQszQigS4YM5.jpg,2000000.0
"Oh, Carmela!",1990,102,"['Comedy', 'Drama', 'War']",Carlos Saura,7.1,3224.0,Gabino Diego,/ssHee6Y2TviaJRTxQszQigS4YM5.jpg,2000000.0
"Oh, Carmela!",1990,102,"['Comedy', 'Drama', 'War']",Carlos Saura,7.1,3224.0,Armando De Razza,/ssHee6Y2TviaJRTxQszQigS4YM5.jpg,2000000.0
Days of Being Wild,1990,100,"['Crime', 'Drama', 'Romance']",Kar-Wai Wong,7.4,24699.0,Leslie Cheung,/acfLUO8E61u0ooWS6htbzTHDBcI.jpg,141864.0
Days of Being Wild,1990,100,"['Crime', 'Drama', 'Romance']",Kar-Wai Wong,7.4,24699.0,Maggie Cheung,/acfLUO8E61u0ooWS6htbzTHDBcI.jpg,141864.0
Days of Being Wild,1990,100,"['Crime', 'Drama', 'Romance']",Kar-Wai Wong,7.4,24699.0,Andy Lau,/acfLUO8E61u0ooWS6htbzTHDBcI.jpg,141864.0
Days of Being Wild,1990,100,"['Crime', 'Drama', 'Romance']",Kar-Wai Wong,7.4,24699.0,Carina Lau,/acfLUO8E61u0ooWS6htbzTHDBcI.jpg,141864.0
Barton Fink,1991,116,"['Comedy', 'Drama', 'Thriller']",Non renseigné,7.6,127167.0,John Turturro,/s8Jd8T2UktNkECPfaleruDt3zUf.jpg,6153939.0
Barton Fink,1991,116,"['Comedy', 'Drama', 'Thriller']",Non renseigné,7.6,127167.0,John Goodman,/s8Jd8T2UktNkECPfaleruDt3zUf.jpg,6153939.0
Barton Fink,1991,116,"['Comedy', 'Drama', 'Thriller']",Non renseigné,7.6,127167.0,Judy Davis,/s8Jd8T2UktNkECPfaleruDt3zUf.jpg,6153939.0
Barton Fink,1991,116,"['Comedy', 'Drama', 'Thriller']",Non renseigné,7.6,127167.0,Michael Lerner,/s8Jd8T2UktNkECPfaleruDt3zUf.jpg,6153939.0
Boyz n the Hood,1991,112,"['Crime', 'Drama']",John Singleton,7.8,150323.0,Cuba Gooding Jr.,/v4ox4aSCNT5vyLXl4Q71JiWwCXW.jpg,57504069.0
Boyz n the Hood,1991,112,"['Crime', 'Drama']",John Singleton,7.8,150323.0,Laurence Fishburne,/v4ox4aSCNT5vyLXl4Q71JiWwCXW.jpg,57504069.0
Boyz n the Hood,1991,112,"['Crime', 'Drama']",John Singleton,7.8,150323.0,Hudhail Al-Amir,/v4ox4aSCNT5vyLXl4Q71JiWwCXW.jpg,57504069.0
Boyz n the Hood,1991,112,"['Crime', 'Drama']",John Singleton,7.8,150323.0,Lloyd Avery II,/v4ox4aSCNT5vyLXl4Q71JiWwCXW.jpg,57504069.0
Cape Fear,1991,128,"['Crime', 'Thriller']",Martin Scorsese,7.3,210914.0,Robert De Niro,/ws4mrtndzgSH5QGCamOFAgilr2R.jpg,182300000.0
Cape Fear,1991,128,"['Crime', 'Thriller']",Martin Scorsese,7.3,210914.0,Nick Nolte,/ws4mrtndzgSH5QGCamOFAgilr2R.jpg,182300000.0
Cape Fear,1991,128,"['Crime', 'Thriller']",Martin Scorsese,7.3,210914.0,Jessica Lange,/ws4mrtndzgSH5QGCamOFAgilr2R.jpg,182300000.0
Cape Fear,1991,128,"['Crime', 'Thriller']",Martin Scorsese,7.3,210914.0,Juliette Lewis,/ws4mrtndzgSH5QGCamOFAgilr2R.jpg,182300000.0
Closet Land,1991,89,"['Drama', 'Thriller']",Radha Bharadwaj,7.0,2991.0,Madeleine Stowe,/enPJOFxKkvEoW0nX8r5dchOAdSs.jpg,259012.0
Closet Land,1991,89,"['Drama', 'Thriller']",Radha Bharadwaj,7.0,2991.0,Alan Rickman,/enPJOFxKkvEoW0nX8r5dchOAdSs.jpg,259012.0
The Commitments,1991,118,"['Comedy', 'Drama', 'Music']",Alan Parker,7.6,37623.0,Robert Arkins,/eLGW0waiQyEwnNEJcJDH2Tsd3Hu.jpg,14919570.0
The Commitments,1991,118,"['Comedy', 'Drama', 'Music']",Alan Parker,7.6,37623.0,Michael Aherne,/eLGW0waiQyEwnNEJcJDH2Tsd3Hu.jpg,14919570.0
The Commitments,1991,118,"['Comedy', 'Drama', 'Music']",Alan Parker,7.6,37623.0,Angeline Ball,/eLGW0waiQyEwnNEJcJDH2Tsd3Hu.jpg,14919570.0
The Commitments,1991,118,"['Comedy', 'Drama', 'Music']",Alan Parker,7.6,37623.0,Maria Doyle Kennedy,/eLGW0waiQyEwnNEJcJDH2Tsd3Hu.jpg,14919570.0
Delicatessen,1991,99,"['Comedy', 'Crime']",Non renseigné,7.5,88721.0,Marie-Laure Dougnac,/bq18nae4FBPGCB8B2ZhBAEyERjq.jpg,1794187.0
Delicatessen,1991,99,"['Comedy', 'Crime']",Non renseigné,7.5,88721.0,Dominique Pinon,/bq18nae4FBPGCB8B2ZhBAEyERjq.jpg,1794187.0
Delicatessen,1991,99,"['Comedy', 'Crime']",Non renseigné,7.5,88721.0,Pascal Benezech,/bq18nae4FBPGCB8B2ZhBAEyERjq.jpg,1794187.0
Delicatessen,1991,99,"['Comedy', 'Crime']",Non renseigné,7.5,88721.0,Jean-Claude Dreyfus,/bq18nae4FBPGCB8B2ZhBAEyERjq.jpg,1794187.0
Dogfight,1991,94,"['Comedy', 'Drama', 'Romance']",Nancy Savoca,7.3,9795.0,River Phoenix,/z8wbcXIesquSFQEDEjk4uSskPS7.jpg,397631.0
Dogfight,1991,94,"['Comedy', 'Drama', 'Romance']",Nancy Savoca,7.3,9795.0,Lili Taylor,/z8wbcXIesquSFQEDEjk4uSskPS7.jpg,397631.0
Dogfight,1991,94,"['Comedy', 'Drama', 'Romance']",Nancy Savoca,7.3,9795.0,Richard Panebianco,/z8wbcXIesquSFQEDEjk4uSskPS7.jpg,397631.0
Dogfight,1991,94,"['Comedy', 'Drama', 'Romance']",Nancy Savoca,7.3,9795.0,Anthony Clark,/z8wbcXIesquSFQEDEjk4uSskPS7.jpg,397631.0
The Fisher King,1991,137,"['Comedy', 'Drama', 'Fantasy']",Terry Gilliam,7.5,89469.0,Jeff Bridges,/5mb1IV53luUNTRyF3TSC77X1KZs.jpg,41895491.0
The Fisher King,1991,137,"['Comedy', 'Drama', 'Fantasy']",Terry Gilliam,7.5,89469.0,Robin Williams,/5mb1IV53luUNTRyF3TSC77X1KZs.jpg,41895491.0
The Fisher King,1991,137,"['Comedy', 'Drama', 'Fantasy']",Terry Gilliam,7.5,89469.0,Adam Bryant,/5mb1IV53luUNTRyF3TSC77X1KZs.jpg,41895491.0
The Fisher King,1991,137,"['Comedy', 'Drama', 'Fantasy']",Terry Gilliam,7.5,89469.0,Paul Lombardi,/5mb1IV53luUNTRyF3TSC77X1KZs.jpg,41895491.0
The Last Boy Scout,1991,105,"['Action', 'Comedy', 'Crime']",Tony Scott,7.0,109693.0,Bruce Willis,/nKTqyWwLxkvoEKkSAGWo1GdiTpb.jpg,59509925.0
The Last Boy Scout,1991,105,"['Action', 'Comedy', 'Crime']",Tony Scott,7.0,109693.0,Damon Wayans,/nKTqyWwLxkvoEKkSAGWo1GdiTpb.jpg,59509925.0
The Last Boy Scout,1991,105,"['Action', 'Comedy', 'Crime']",Tony Scott,7.0,109693.0,Chelsea Field,/nKTqyWwLxkvoEKkSAGWo1GdiTpb.jpg,59509925.0
The Last Boy Scout,1991,105,"['Action', 'Comedy', 'Crime']",Tony Scott,7.0,109693.0,Noble Willingham,/nKTqyWwLxkvoEKkSAGWo1GdiTpb.jpg,59509925.0
Let Him Have It,1991,115,"['Crime', 'Drama', 'History']",Peter Medak,7.2,3749.0,Tom Courtenay,/cv6UNrIUrSuiBoIDRj9pqQWZwUQ.jpg,635064.0
Let Him Have It,1991,115,"['Crime', 'Drama', 'History']",Peter Medak,7.2,3749.0,Christopher Eccleston,/cv6UNrIUrSuiBoIDRj9pqQWZwUQ.jpg,635064.0
Let Him Have It,1991,115,"['Crime', 'Drama', 'History']",Peter Medak,7.2,3749.0,Eileen Atkins,/cv6UNrIUrSuiBoIDRj9pqQWZwUQ.jpg,635064.0
Let Him Have It,1991,115,"['Crime', 'Drama', 'History']",Peter Medak,7.2,3749.0,Rebecca Eccleston,/cv6UNrIUrSuiBoIDRj9pqQWZwUQ.jpg,635064.0
Mediterraneo,1991,96,"['Comedy', 'Drama', 'War']",Gabriele Salvatores,7.4,16186.0,Diego Abatantuono,/79lhg29sm8R1OTa6Ulj1WJnaDoS.jpg,4532791.0
Mediterraneo,1991,96,"['Comedy', 'Drama', 'War']",Gabriele Salvatores,7.4,16186.0,Claudio Bigagli,/79lhg29sm8R1OTa6Ulj1WJnaDoS.jpg,4532791.0
Mediterraneo,1991,96,"['Comedy', 'Drama', 'War']",Gabriele Salvatores,7.4,16186.0,Giuseppe Cederna,/79lhg29sm8R1OTa6Ulj1WJnaDoS.jpg,4532791.0
Mediterraneo,1991,96,"['Comedy', 'Drama', 'War']",Gabriele Salvatores,7.4,16186.0,Claudio Bisio,/79lhg29sm8R1OTa6Ulj1WJnaDoS.jpg,4532791.0
Monster in a Box,1992,87,"['Comedy', 'Drama']",Nick Broomfield,7.5,869.0,Non renseigné,/tbF26J1sqfkZ5HaNhkRrrNbwjDD.jpg,311245.0
Night on Earth,1991,129,"['Comedy', 'Drama']",Jim Jarmusch,7.7,64591.0,Winona Ryder,/ktejUHCo6c8DekpOtR3uSb6oDXr.jpg,2015810.0
Night on Earth,1991,129,"['Comedy', 'Drama']",Jim Jarmusch,7.7,64591.0,Gena Rowlands,/ktejUHCo6c8DekpOtR3uSb6oDXr.jpg,2015810.0
Night on Earth,1991,129,"['Comedy', 'Drama']",Jim Jarmusch,7.7,64591.0,Lisanne Falk,/ktejUHCo6c8DekpOtR3uSb6oDXr.jpg,2015810.0
Night on Earth,1991,129,"['Comedy', 'Drama']",Jim Jarmusch,7.7,64591.0,Alan Randolph Scott,/ktejUHCo6c8DekpOtR3uSb6oDXr.jpg,2015810.0
One False Move,1991,105,"['Crime', 'Drama', 'Thriller']",Carl Franklin,7.1,13368.0,Bill Paxton,/vOnQZPvMH05ecW4OgAUcO6VhKqT.jpg,1543112.0
One False Move,1991,105,"['Crime', 'Drama', 'Thriller']",Carl Franklin,7.1,13368.0,Billy Bob Thornton,/vOnQZPvMH05ecW4OgAUcO6VhKqT.jpg,1543112.0
One False Move,1991,105,"['Crime', 'Drama', 'Thriller']",Carl Franklin,7.1,13368.0,Cynda Williams,/vOnQZPvMH05ecW4OgAUcO6VhKqT.jpg,1543112.0
One False Move,1991,105,"['Crime', 'Drama', 'Thriller']",Carl Franklin,7.1,13368.0,Michael Beach,/vOnQZPvMH05ecW4OgAUcO6VhKqT.jpg,1543112.0
Point Break,1991,122,"['Action', 'Crime', 'Thriller']",Kathryn Bigelow,7.3,196503.0,Patrick Swayze,/eGSfqknufcsXmM2Rb59H9SiNd4T.jpg,83531958.0
Point Break,1991,122,"['Action', 'Crime', 'Thriller']",Kathryn Bigelow,7.3,196503.0,Keanu Reeves,/eGSfqknufcsXmM2Rb59H9SiNd4T.jpg,83531958.0
Point Break,1991,122,"['Action', 'Crime', 'Thriller']",Kathryn Bigelow,7.3,196503.0,Gary Busey,/eGSfqknufcsXmM2Rb59H9SiNd4T.jpg,83531958.0
Point Break,1991,122,"['Action', 'Crime', 'Thriller']",Kathryn Bigelow,7.3,196503.0,Lori Petty,/eGSfqknufcsXmM2Rb59H9SiNd4T.jpg,83531958.0
The Silence of the Lambs,1991,118,"['Crime', 'Drama', 'Thriller']",Jonathan Demme,8.6,1508476.0,Jodie Foster,/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,272742922.0
The Silence of the Lambs,1991,118,"['Crime', 'Drama', 'Thriller']",Jonathan Demme,8.6,1508476.0,Anthony Hopkins,/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,272742922.0
The Silence of the Lambs,1991,118,"['Crime', 'Drama', 'Thriller']",Jonathan Demme,8.6,1508476.0,Scott Glenn,/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,272742922.0
The Silence of the Lambs,1991,118,"['Crime', 'Drama', 'Thriller']",Jonathan Demme,8.6,1508476.0,Ted Levine,/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,272742922.0
Slacker,1990,97,"['Comedy', 'Drama']",Richard Linklater,7.0,23064.0,Bob Boyd,/uNtzrTiQQMHwabGr0aAi8TvuII9.jpg,1228108.0
Slacker,1990,97,"['Comedy', 'Drama']",Richard Linklater,7.0,23064.0,Richard Linklater,/uNtzrTiQQMHwabGr0aAi8TvuII9.jpg,1228108.0
Slacker,1990,97,"['Comedy', 'Drama']",Richard Linklater,7.0,23064.0,Rudy Basquez,/uNtzrTiQQMHwabGr0aAi8TvuII9.jpg,1228108.0
Slacker,1990,97,"['Comedy', 'Drama']",Richard Linklater,7.0,23064.0,Jean Caffeine,/uNtzrTiQQMHwabGr0aAi8TvuII9.jpg,1228108.0
Slacker,1990,97,"['Comedy', 'Drama']",Richard Linklater,7.0,23064.0,Jan Hockey,/uNtzrTiQQMHwabGr0aAi8TvuII9.jpg,1228108.0
Slacker,1990,97,"['Comedy', 'Drama']",Richard Linklater,7.0,23064.0,Stephan Hockey,/uNtzrTiQQMHwabGr0aAi8TvuII9.jpg,1228108.0
Slacker,1990,97,"['Comedy', 'Drama']",Richard Linklater,7.0,23064.0,Mark James,/uNtzrTiQQMHwabGr0aAi8TvuII9.jpg,1228108.0
Slacker,1990,97,"['Comedy', 'Drama']",Richard Linklater,7.0,23064.0,Samuel Dietert,/uNtzrTiQQMHwabGr0aAi8TvuII9.jpg,1228108.0
High Heels,1991,112,"['Comedy', 'Drama', 'Romance']",Pedro Almodóvar,7.0,17089.0,Victoria Abril,/xUpMr3ma8XMpdDhM27s4EuFxdyC.jpg,1710057.0
High Heels,1991,112,"['Comedy', 'Drama', 'Romance']",Pedro Almodóvar,7.0,17089.0,Marisa Paredes,/xUpMr3ma8XMpdDhM27s4EuFxdyC.jpg,1710057.0
High Heels,1991,112,"['Comedy', 'Drama', 'Romance']",Pedro Almodóvar,7.0,17089.0,Miguel Bosé,/xUpMr3ma8XMpdDhM27s4EuFxdyC.jpg,1710057.0
High Heels,1991,112,"['Comedy', 'Drama', 'Romance']",Pedro Almodóvar,7.0,17089.0,Anna Lizaran,/xUpMr3ma8XMpdDhM27s4EuFxdyC.jpg,1710057.0
Fight Back to School,1991,100,"['Action', 'Comedy', 'Crime']",Gordon Chan,7.1,4570.0,Stephen Chow,/wIp4g7nd7cIxRVGVoOJseeiy8yP.jpg,3500000.0
Fight Back to School,1991,100,"['Action', 'Comedy', 'Crime']",Gordon Chan,7.1,4570.0,Sharla Cheung,/wIp4g7nd7cIxRVGVoOJseeiy8yP.jpg,3500000.0
Fight Back to School,1991,100,"['Action', 'Comedy', 'Crime']",Gordon Chan,7.1,4570.0,Man-Tat Ng,/wIp4g7nd7cIxRVGVoOJseeiy8yP.jpg,3500000.0
Fight Back to School,1991,100,"['Action', 'Comedy', 'Crime']",Gordon Chan,7.1,4570.0,Roy Cheung,/wIp4g7nd7cIxRVGVoOJseeiy8yP.jpg,3500000.0
Thelma & Louise,1991,130,"['Adventure', 'Crime', 'Drama']",Ridley Scott,7.6,167151.0,Susan Sarandon,/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg,45361000.0
Thelma & Louise,1991,130,"['Adventure', 'Crime', 'Drama']",Ridley Scott,7.6,167151.0,Geena Davis,/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg,45361000.0
Thelma & Louise,1991,130,"['Adventure', 'Crime', 'Drama']",Ridley Scott,7.6,167151.0,Harvey Keitel,/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg,45361000.0
Thelma & Louise,1991,130,"['Adventure', 'Crime', 'Drama']",Ridley Scott,7.6,167151.0,Michael Madsen,/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg,45361000.0
Toto the Hero,1991,91,"['Comedy', 'Drama', 'Fantasy']",Jaco Van Dormael,7.5,6191.0,Michel Bouquet,/fxIzSyOMrOFxwCIWIW4bwtgMpds.jpg,1228153.0
Toto the Hero,1991,91,"['Comedy', 'Drama', 'Fantasy']",Jaco Van Dormael,7.5,6191.0,Mireille Perrier,/fxIzSyOMrOFxwCIWIW4bwtgMpds.jpg,1228153.0
